3710106129,0.970942,0.494889,0.623064,0.508968,0.362317,0.318857,0.468882,0.59688,1.689327,0.960037,0.012853
3710106159,0.960884,0.494889,0.597892,0.483827,0.363508,0.317071,0.479003,0.608787,1.686945,0.963014,0.012258
3710106189,0.970942,0.484824,0.618029,0.513996,0.361721,0.318857,0.434948,0.609978,1.685755,0.967181,0.011662
3710106219,0.960884,0.489856,0.628098,0.524053,0.362317,0.318857,0.473645,0.604024,1.688136,0.964204,0.012258
3710106249,0.970942,0.484824,0.633132,0.508968,0.362317,0.318262,0.483171,0.600452,1.685159,0.963609,0.011662
3710106279,0.945798,0.499921,0.597892,0.50394,0.362912,0.316476,0.462929,0.633196,1.683969,0.964204,0.013448
3710106309,0.950826,0.504953,0.602926,0.534109,0.362317,0.318857,0.470668,0.635577,1.689922,0.96599,0.012258
3710106339,0.960884,0.479792,0.623064,0.50394,0.361721,0.318262,0.475431,0.620098,1.689327,0.965395,0.013448
3710106369,0.955855,0.494889,0.592858,0.529081,0.361721,0.317071,0.48198,0.60581,1.685159,0.96599,0.011662
3710106399,0.965913,0.489856,0.612995,0.483827,0.361721,0.317666,0.471859,0.614145,1.68635,0.964204,0.012853
3710106429,0.970942,0.489856,0.623064,0.508968,0.361721,0.318857,0.493887,0.607001,1.687541,0.968372,0.012853
3710106459,0.945798,0.509985,0.602926,0.498912,0.365294,0.319452,0.470668,0.600452,1.687541,0.964204,0.011067
3710106489,0.965913,0.494889,0.602926,0.519024,0.362317,0.317071,0.448046,0.63141,1.687541,0.963014,0.013448
3710106519,0.960884,0.489856,0.618029,0.508968,0.362912,0.319452,0.484361,0.609382,1.688136,0.965395,0.012853
3710106549,0.955855,0.489856,0.618029,0.498912,0.362317,0.318857,0.479003,0.62367,1.687541,0.965395,0.011662
3710106579,0.955855,0.484824,0.618029,0.50394,0.362317,0.318857,0.477217,0.60581,1.689922,0.96599,0.013448
3710106609,0.93574,0.509985,0.597892,0.493884,0.364698,0.318262,0.458762,0.619503,1.688136,0.963014,0.012258
3710106639,0.945798,0.509985,0.602926,0.488855,0.362317,0.318857,0.445664,0.616526,1.689327,0.96599,0.011067
3710106669,0.970942,0.489856,0.618029,0.50394,0.361721,0.318857,0.493887,0.600452,1.687541,0.965395,0.012853
3710106699,0.960884,0.479792,0.618029,0.508968,0.361721,0.318857,0.503412,0.597476,1.688136,0.963609,0.011662
3710106729,0.955855,0.479792,0.628098,0.50394,0.362317,0.318857,0.497459,0.612359,1.688136,0.962418,0.012258
3710106759,0.975971,0.489856,0.607961,0.519024,0.362317,0.319452,0.461738,0.598071,1.688136,0.963609,0.014044
3710106789,0.960884,0.494889,0.602926,0.519024,0.365294,0.318857,0.453999,0.633196,1.691113,0.9648,0.012258
3710106819,0.970942,0.494889,0.623064,0.513996,0.364698,0.318857,0.471859,0.570685,1.690517,0.9648,0.013448
3710106849,0.975971,0.489856,0.612995,0.50394,0.365889,0.318857,0.464715,0.626052,1.686945,0.96599,0.011662
3710106879,0.950826,0.504953,0.597892,0.534109,0.364698,0.319452,0.471264,0.58795,1.688731,0.963609,0.014044
3710106909,0.965913,0.489856,0.607961,0.519024,0.361721,0.317666,0.512938,0.567113,1.68635,0.96599,0.014044
3710106939,0.955855,0.504953,0.607961,0.488855,0.362317,0.316476,0.480194,0.616526,1.688731,0.963014,0.010472
3710106969,0.965913,0.494889,0.607961,0.50394,0.364103,0.318262,0.47305,0.627838,1.688136,0.966586,0.015234
3710106999,0.940769,0.509985,0.602926,0.488855,0.361721,0.318857,0.490315,0.63141,1.688136,0.965395,0.01702
3710107029,0.980999,0.484824,0.623064,0.50394,0.362317,0.318262,0.458762,0.645698,1.687541,0.963609,0.012853
3710107059,0.940769,0.509985,0.597892,0.519024,0.361721,0.318262,0.462929,0.611764,1.689327,0.967181,0.013448
3710107089,0.991057,0.489856,0.623064,0.488855,0.362317,0.318857,0.459952,0.63141,1.688731,0.9648,0.013448
3710107119,0.945798,0.499921,0.602926,0.493884,0.362912,0.316476,0.487338,0.586164,1.689327,0.964204,0.011067
3710107149,0.970942,0.489856,0.623064,0.50394,0.361721,0.319452,0.460548,0.630219,1.691708,0.965395,0.011662
3710107179,0.960884,0.499921,0.612995,0.508968,0.361721,0.318857,0.502221,0.608787,1.68635,0.965395,0.012258
3710107209,0.970942,0.479792,0.623064,0.519024,0.364698,0.318857,0.44745,0.62367,1.688136,0.968967,0.011067
3710107239,0.975971,0.484824,0.623064,0.508968,0.362317,0.31588,0.455785,0.610573,1.688731,0.967776,0.011662
3710107269,0.950826,0.504953,0.612995,0.488855,0.362912,0.317071,0.479599,0.591522,1.688136,0.967776,0.012258
3710107299,0.970942,0.494889,0.618029,0.483827,0.364698,0.318262,0.470668,0.595094,1.683969,0.963609,0.011662
3710107329,0.930711,0.504953,0.597892,0.513996,0.365294,0.318857,0.505198,0.594499,1.686945,0.96599,0.014044
3710107359,0.965913,0.489856,0.623064,0.488855,0.361721,0.318857,0.45519,0.607001,1.68635,0.967181,0.012853
3710107389,0.940769,0.515017,0.612995,0.498912,0.361721,0.317666,0.482575,0.60462,1.688731,0.968967,0.012853
3710107419,0.960884,0.499921,0.602926,0.519024,0.362317,0.318262,0.464715,0.607596,1.688731,0.966586,0.012258
3710107449,0.950826,0.509985,0.602926,0.508968,0.364103,0.318857,0.494482,0.612954,1.688731,0.966586,0.015234
3710107479,0.970942,0.489856,0.618029,0.498912,0.362317,0.318262,0.487933,0.619503,1.687541,0.971348,0.011662
3710107509,0.955855,0.494889,0.602926,0.488855,0.361721,0.318262,0.495673,0.610573,1.688136,0.967181,0.012258
3710107539,0.980999,0.489856,0.638166,0.513996,0.362912,0.318857,0.442688,0.612359,1.687541,0.966586,0.011662
3710107569,0.960884,0.499921,0.597892,0.483827,0.364698,0.318857,0.495673,0.618908,1.685755,0.965395,0.010472
3710107599,0.970942,0.484824,0.618029,0.534109,0.361721,0.318857,0.485552,0.605215,1.686945,0.967181,0.013448
3710107629,0.975971,0.484824,0.618029,0.529081,0.364103,0.318262,0.468287,0.599262,1.68635,0.968967,0.013448
3710107659,0.960884,0.494889,0.597892,0.493884,0.362317,0.318262,0.481385,0.601643,1.687541,0.96599,0.013448
3710107689,0.960884,0.484824,0.623064,0.508968,0.361721,0.318857,0.504007,0.61355,1.686945,0.967181,0.012853
3710107719,0.955855,0.504953,0.602926,0.524053,0.362317,0.318857,0.47305,0.616526,1.689327,0.968372,0.012853
3710107749,0.970942,0.484824,0.633132,0.488855,0.362912,0.317071,0.483171,0.623075,1.689922,0.968967,0.013448
3710107779,0.965913,0.499921,0.607961,0.498912,0.362317,0.316476,0.471264,0.607596,1.687541,0.968372,0.013448
3710107809,0.955855,0.494889,0.612995,0.50394,0.363508,0.317071,0.453999,0.62367,1.689327,0.968372,0.012258
3710107839,0.960884,0.489856,0.618029,0.488855,0.361721,0.318857,0.46412,0.644507,1.685755,0.968372,0.012258
3710107869,0.960884,0.494889,0.602926,0.488855,0.362317,0.317071,0.498054,0.632601,1.686945,0.967776,0.012853
3710107899,0.955855,0.509985,0.607961,0.50394,0.362317,0.318857,0.473645,0.611168,1.687541,0.966586,0.012853
3710107929,0.955855,0.494889,0.597892,0.508968,0.361721,0.318262,0.483171,0.591522,1.688136,0.966586,0.014044
3710107959,0.970942,0.484824,0.612995,0.493884,0.362317,0.319452,0.479003,0.621289,1.68635,0.968967,0.012853
3710107989,0.965913,0.499921,0.612995,0.498912,0.362317,0.317071,0.461143,0.611168,1.688731,0.968967,0.012853
3710108019,0.960884,0.494889,0.623064,0.513996,0.361721,0.318262,0.477217,0.608192,1.688136,0.967776,0.012258
3710108049,0.965913,0.489856,0.597892,0.513996,0.363508,0.317666,0.456976,0.624861,1.689922,0.9648,0.013448
3710108079,0.950826,0.499921,0.592858,0.529081,0.362317,0.318857,0.487338,0.593308,1.685755,0.9648,0.014639
3710108109,0.986028,0.489856,0.618029,0.519024,0.361721,0.318857,0.482575,0.620694,1.686945,0.968967,0.011067
3710108139,0.975971,0.494889,0.607961,0.539137,0.361721,0.318857,0.453999,0.597476,1.68635,0.965395,0.012258
3710108169,0.940769,0.504953,0.597892,0.50394,0.361721,0.318262,0.45638,0.612359,1.688136,0.964204,0.010472
3710108199,0.970942,0.494889,0.607961,0.488855,0.364698,0.319452,0.478408,0.643317,1.686945,0.963014,0.01583
3710108229,0.960884,0.489856,0.618029,0.478799,0.362317,0.318262,0.487933,0.619503,1.686945,0.965395,0.011662
3710108259,0.955855,0.515017,0.607961,0.498912,0.361721,0.318857,0.491505,0.616526,1.686945,0.967181,0.013448
3710108289,0.940769,0.515017,0.602926,0.493884,0.361721,0.317666,0.487338,0.623075,1.684564,0.96599,0.014639
3710108319,0.975971,0.499921,0.612995,0.50394,0.362317,0.317071,0.478408,0.585569,1.689327,0.965395,0.011067
3710108349,0.960884,0.504953,0.602926,0.488855,0.361721,0.318262,0.504603,0.618312,1.685159,0.966586,0.012258
3710108379,0.960884,0.489856,0.597892,0.478799,0.361721,0.318857,0.502817,0.62367,1.685159,0.965395,0.013448
3710108409,0.955855,0.499921,0.612995,0.508968,0.362912,0.317666,0.473645,0.619503,1.685159,0.96599,0.012853
3710108439,0.955855,0.499921,0.602926,0.498912,0.361721,0.318857,0.480194,0.608787,1.689922,0.967181,0.012853
3710108469,0.991057,0.484824,0.623064,0.50394,0.361721,0.316476,0.486147,0.601048,1.68635,0.96599,0.012258
3710108499,0.940769,0.504953,0.602926,0.498912,0.362912,0.319452,0.458166,0.637959,1.689327,0.9648,0.012258
3710108529,0.965913,0.489856,0.628098,0.493884,0.361721,0.318262,0.471264,0.627838,1.687541,0.965395,0.011662
3710108559,0.975971,0.489856,0.623064,0.508968,0.362317,0.318857,0.473645,0.58795,1.687541,0.96599,0.011662
3710108589,0.970942,0.484824,0.623064,0.513996,0.361126,0.318857,0.47305,0.608787,1.687541,0.968372,0.011067
3710108619,0.980999,0.489856,0.607961,0.519024,0.361126,0.318262,0.469478,0.583783,1.684564,0.96599,0.015234
3710108649,0.960884,0.515017,0.607961,0.483827,0.361721,0.318262,0.443878,0.61355,1.68635,0.96599,0.014044
3710108679,0.955855,0.515017,0.602926,0.508968,0.361721,0.318857,0.45638,0.621884,1.685755,0.967181,0.013448
3710108709,0.950826,0.509985,0.602926,0.498912,0.361126,0.318262,0.492696,0.621884,1.685755,0.970753,0.011662
3710108739,0.965913,0.499921,0.607961,0.498912,0.364698,0.318262,0.498649,0.620694,1.688731,0.966586,0.011662
3710108769,0.960884,0.484824,0.628098,0.508968,0.364103,0.318262,0.473645,0.572471,1.688136,0.967776,0.014044
3710108799,0.986028,0.489856,0.612995,0.50394,0.364103,0.318262,0.470073,0.620098,1.688136,0.96599,0.011662
3710108829,0.970942,0.484824,0.623064,0.519024,0.362912,0.319452,0.504603,0.62367,1.687541,0.962418,0.011662
3710108859,0.960884,0.499921,0.612995,0.498912,0.362317,0.318857,0.488529,0.629624,1.689922,0.9648,0.011662
3710108889,0.960884,0.494889,0.597892,0.524053,0.361721,0.318857,0.464715,0.617717,1.688731,0.967181,0.012258
3710108919,0.950826,0.499921,0.607961,0.508968,0.361721,0.316476,0.489124,0.614145,1.689327,0.965395,0.013448
3710108949,0.950826,0.499921,0.602926,0.473771,0.361721,0.318262,0.455785,0.608787,1.688136,0.96599,0.012853
3710108979,0.950826,0.504953,0.602926,0.498912,0.361721,0.318262,0.470073,0.634982,1.688136,0.96599,0.010472
3710109009,0.960884,0.509985,0.612995,0.513996,0.361721,0.31588,0.484957,0.602834,1.690517,0.966586,0.012258
3710109039,0.965913,0.484824,0.623064,0.50394,0.362317,0.319452,0.502817,0.612359,1.688731,0.96599,0.011662
3710109069,0.955855,0.499921,0.597892,0.488855,0.361721,0.318262,0.468287,0.621884,1.688731,0.966586,0.012853
3710109099,0.986028,0.484824,0.628098,0.524053,0.364103,0.319452,0.464715,0.571876,1.68635,0.967776,0.012853
3710109129,0.970942,0.484824,0.612995,0.498912,0.361126,0.31588,0.433757,0.629029,1.686945,0.9648,0.012853
3710109159,0.975971,0.484824,0.628098,0.483827,0.362912,0.317071,0.452808,0.589141,1.68635,0.9648,0.012258
3710109189,0.991057,0.494889,0.607961,0.488855,0.361721,0.319452,0.45519,0.632601,1.690517,0.9648,0.011067
3710109219,0.960884,0.499921,0.607961,0.493884,0.362317,0.318262,0.479599,0.606406,1.688731,0.964204,0.014639
3710109249,0.960884,0.499921,0.618029,0.493884,0.364103,0.318262,0.47424,0.609382,1.687541,0.9648,0.011067
3710109279,0.960884,0.504953,0.607961,0.493884,0.361721,0.318262,0.461143,0.64927,1.688136,0.963609,0.011662
3710109309,0.960884,0.515017,0.607961,0.50394,0.361126,0.318262,0.467096,0.633196,1.688136,0.967181,0.013448
3710109339,0.970942,0.499921,0.618029,0.493884,0.362317,0.318262,0.498054,0.614145,1.685755,0.965395,0.013448
3710109369,0.960884,0.494889,0.618029,0.498912,0.364103,0.317071,0.466501,0.635577,1.689922,0.9648,0.012258
3710109399,0.950826,0.520049,0.597892,0.493884,0.362317,0.317071,0.488529,0.593904,1.689922,0.964204,0.014044
3710109429,0.970942,0.499921,0.602926,0.50394,0.364103,0.317666,0.463524,0.604024,1.689922,0.965395,0.012258
3710109459,0.945798,0.509985,0.597892,0.519024,0.361721,0.318857,0.464715,0.621884,1.692899,0.967181,0.011662
3710109489,0.955855,0.499921,0.607961,0.508968,0.359935,0.317071,0.462334,0.638554,1.688136,0.966586,0.012853
3710109519,0.975971,0.489856,0.602926,0.488855,0.361721,0.318857,0.454594,0.642126,1.691113,0.965395,0.011662
3710109549,0.975971,0.494889,0.618029,0.508968,0.362317,0.318262,0.487338,0.601048,1.689327,0.967181,0.011662
3710109579,0.940769,0.515017,0.602926,0.513996,0.362317,0.318857,0.492696,0.591522,1.688731,0.965395,0.014639
3710109609,0.970942,0.494889,0.597892,0.50394,0.361126,0.318857,0.473645,0.612359,1.68635,0.966586,0.011067
3710109639,0.950826,0.494889,0.612995,0.488855,0.363508,0.317666,0.469478,0.59688,1.688136,0.9648,0.011662
3710109669,0.945798,0.499921,0.607961,0.498912,0.362317,0.316476,0.496863,0.615336,1.689327,0.966586,0.012258
3710109699,0.955855,0.504953,0.607961,0.508968,0.364698,0.318857,0.481385,0.589141,1.690517,0.965395,0.011662
3710109729,0.986028,0.489856,0.628098,0.50394,0.362912,0.317071,0.468287,0.607001,1.686945,0.964204,0.013448
3710109759,0.955855,0.509985,0.612995,0.519024,0.361721,0.318857,0.508175,0.56116,1.688136,0.96599,0.011662
3710109789,0.950826,0.484824,0.623064,0.50394,0.362912,0.317666,0.467692,0.599857,1.691113,0.962418,0.012258
3710109819,0.945798,0.509985,0.612995,0.478799,0.361721,0.318262,0.484361,0.605215,1.684564,0.962418,0.011067
3710109849,0.955855,0.509985,0.612995,0.498912,0.361721,0.318262,0.481385,0.607596,1.689327,0.966586,0.013448
3710109879,0.965913,0.489856,0.612995,0.508968,0.363508,0.317666,0.47424,0.577829,1.688136,0.961228,0.013448
3710109909,0.93574,0.515017,0.602926,0.508968,0.364698,0.318857,0.462334,0.571876,1.685755,0.963014,0.011662
3710109939,0.945798,0.499921,0.597892,0.493884,0.362912,0.318857,0.474836,0.608192,1.68635,0.963609,0.013448
3710109969,0.950826,0.504953,0.602926,0.493884,0.361721,0.318857,0.47424,0.62248,1.687541,0.9648,0.011067
3710109999,0.955855,0.499921,0.612995,0.529081,0.362317,0.316476,0.473645,0.594499,1.687541,0.966586,0.012258
3710110029,0.970942,0.494889,0.623064,0.498912,0.361721,0.318857,0.474836,0.565327,1.685755,0.963014,0.013448
3710110059,0.975971,0.489856,0.612995,0.498912,0.362317,0.316476,0.474836,0.593308,1.688731,0.962418,0.011662
3710110089,0.945798,0.494889,0.597892,0.50394,0.362317,0.318857,0.457571,0.633196,1.68635,0.965395,0.013448
3710110119,0.960884,0.494889,0.607961,0.488855,0.362317,0.319452,0.491505,0.579615,1.685755,0.963609,0.011067
3710110149,0.975971,0.494889,0.623064,0.483827,0.364103,0.318262,0.462929,0.60462,1.686945,0.96599,0.010472
3710110179,0.975971,0.489856,0.612995,0.493884,0.361721,0.318857,0.485552,0.59688,1.686945,0.967776,0.011662
3710110209,0.955855,0.499921,0.623064,0.513996,0.361721,0.318262,0.476027,0.586759,1.690517,0.96599,0.013448
3710110239,0.955855,0.499921,0.612995,0.498912,0.361721,0.318857,0.453404,0.621289,1.689327,0.966586,0.012258
3710110269,0.955855,0.504953,0.602926,0.488855,0.361721,0.317666,0.458762,0.618312,1.689922,0.963014,0.014044
3710110299,0.960884,0.499921,0.607961,0.508968,0.364698,0.317666,0.464715,0.617717,1.689327,0.9648,0.012258
3710110329,0.950826,0.499921,0.597892,0.519024,0.361721,0.318857,0.455785,0.586164,1.688136,0.963609,0.011662
3710110359,0.965913,0.494889,0.612995,0.519024,0.361721,0.318262,0.475431,0.641531,1.685755,0.967776,0.014639
3710110389,0.960884,0.489856,0.618029,0.519024,0.362317,0.318262,0.497459,0.619503,1.686945,0.967776,0.012258
3710110419,0.955855,0.509985,0.618029,0.524053,0.361721,0.318262,0.453999,0.615931,1.689327,0.968372,0.011662
3710110449,0.970942,0.499921,0.607961,0.519024,0.361721,0.318262,0.456976,0.558779,1.685755,0.967776,0.012258
3710110479,0.945798,0.515017,0.597892,0.493884,0.361721,0.318857,0.449236,0.617122,1.688136,0.96599,0.012258
3710110509,0.955855,0.504953,0.597892,0.493884,0.364103,0.318262,0.485552,0.630219,1.688731,0.967181,0.012258
3710110539,0.955855,0.504953,0.607961,0.498912,0.361721,0.318262,0.47424,0.630815,1.688731,0.96599,0.014639
3710110569,0.965913,0.484824,0.623064,0.513996,0.364698,0.318262,0.477813,0.623075,1.687541,0.9648,0.012853
3710110599,0.955855,0.515017,0.612995,0.508968,0.361721,0.318262,0.490315,0.597476,1.688731,0.967776,0.011067
3710110629,0.965913,0.494889,0.602926,0.493884,0.361721,0.318857,0.488529,0.623075,1.686945,0.965395,0.012853
3710110659,0.970942,0.504953,0.592858,0.524053,0.361721,0.318262,0.458166,0.630219,1.686945,0.964204,0.011662
3710110689,0.955855,0.499921,0.612995,0.488855,0.362912,0.319452,0.461738,0.594499,1.688136,0.964204,0.011067
3710110719,0.975971,0.494889,0.618029,0.493884,0.362317,0.316476,0.466501,0.618312,1.68635,0.96599,0.012258
3710110749,0.965913,0.499921,0.607961,0.508968,0.361721,0.318857,0.442688,0.620098,1.688136,0.966586,0.011067
3710110779,0.950826,0.504953,0.607961,0.498912,0.362912,0.317071,0.471264,0.607001,1.687541,0.965395,0.014044
3710110809,0.980999,0.489856,0.618029,0.508968,0.362317,0.318857,0.511151,0.602834,1.688136,0.966586,0.011067
3710110839,0.955855,0.504953,0.607961,0.513996,0.362317,0.319452,0.46531,0.625457,1.688731,0.9648,0.012258
3710110869,0.970942,0.489856,0.623064,0.513996,0.362317,0.316476,0.506984,0.592118,1.68635,0.96599,0.014639
3710110899,0.960884,0.509985,0.607961,0.498912,0.361721,0.318262,0.461738,0.611764,1.688136,0.966586,0.010472
3710110929,0.945798,0.509985,0.602926,0.498912,0.361721,0.318262,0.468882,0.629029,1.687541,0.965395,0.008686
3710110959,0.965913,0.489856,0.628098,0.508968,0.362317,0.318857,0.476622,0.626647,1.688136,0.965395,0.011662
3710110989,0.960884,0.509985,0.607961,0.524053,0.362317,0.317071,0.489124,0.608192,1.688136,0.965395,0.012258
3710111019,0.960884,0.489856,0.607961,0.513996,0.362317,0.318857,0.443283,0.641531,1.687541,0.966586,0.012258
3710111049,0.940769,0.509985,0.602926,0.50394,0.362317,0.318262,0.510556,0.615336,1.687541,0.965395,0.011662
3710111079,0.965913,0.499921,0.623064,0.493884,0.362317,0.318857,0.472454,0.61474,1.689922,0.9648,0.014639
3710111109,0.975971,0.494889,0.618029,0.519024,0.362317,0.319452,0.45519,0.583783,1.688136,0.966586,0.013448
3710111139,0.970942,0.484824,0.623064,0.463715,0.362317,0.319452,0.487338,0.598071,1.688731,0.965395,0.011662
3710111169,0.980999,0.494889,0.607961,0.513996,0.364103,0.318262,0.476027,0.601643,1.691708,0.96599,0.011662
3710111199,0.940769,0.515017,0.602926,0.493884,0.361721,0.316476,0.471859,0.605215,1.688731,0.968372,0.01583
3710111229,0.980999,0.484824,0.623064,0.50394,0.362317,0.318857,0.487338,0.642126,1.688136,0.967181,0.011067
3710111259,0.960884,0.504953,0.612995,0.50394,0.362317,0.318262,0.462929,0.614145,1.686945,0.965395,0.011067
3710111289,0.965913,0.499921,0.597892,0.50394,0.361721,0.318262,0.505793,0.589141,1.688136,0.966586,0.011067
3710111319,0.965913,0.494889,0.587824,0.498912,0.362317,0.318857,0.492101,0.633791,1.689922,0.96599,0.014044
3710111349,0.965913,0.499921,0.602926,0.50394,0.364698,0.319452,0.459357,0.615931,1.689922,0.966586,0.012853
3710111379,0.950826,0.504953,0.612995,0.508968,0.362317,0.317071,0.498649,0.62248,1.687541,0.96599,0.011662
3710111409,0.960884,0.499921,0.612995,0.50394,0.361721,0.318262,0.462929,0.63141,1.687541,0.964204,0.014639
3710111439,0.940769,0.515017,0.607961,0.513996,0.358149,0.316476,0.487933,0.618312,1.686945,0.963014,0.010472
3710111469,0.980999,0.489856,0.618029,0.508968,0.360531,0.317666,0.469478,0.607596,1.688136,0.965395,0.011662
3710111499,0.950826,0.515017,0.612995,0.529081,0.362317,0.318857,0.478408,0.589141,1.687541,0.965395,0.011662
3710111529,0.955855,0.504953,0.597892,0.50394,0.361721,0.318262,0.483171,0.601643,1.688731,0.9648,0.012258
3710111559,0.975971,0.489856,0.623064,0.478799,0.361721,0.318857,0.489124,0.632601,1.687541,0.9648,0.011662
3710111589,0.980999,0.489856,0.623064,0.483827,0.361721,0.318857,0.482575,0.61355,1.68635,0.964204,0.01583
3710111619,0.955855,0.494889,0.607961,0.493884,0.361126,0.318857,0.487338,0.612954,1.688731,0.967181,0.012258
3710111649,0.955855,0.504953,0.602926,0.50394,0.361126,0.318262,0.490315,0.600452,1.690517,0.966586,0.012258
3710111679,0.970942,0.484824,0.618029,0.519024,0.362317,0.318857,0.493887,0.580806,1.687541,0.9648,0.012258
3710111709,0.970942,0.484824,0.633132,0.488855,0.361721,0.318857,0.45638,0.616526,1.686945,0.967181,0.014639
3710111739,0.970942,0.484824,0.623064,0.513996,0.361721,0.318262,0.483766,0.608192,1.685159,0.966586,0.013448
3710111769,0.955855,0.494889,0.618029,0.488855,0.362912,0.318857,0.467692,0.633196,1.68635,0.96599,0.01583
3710111799,0.975971,0.489856,0.623064,0.498912,0.361721,0.318857,0.448046,0.639745,1.686945,0.966586,0.014044
3710111829,0.950826,0.504953,0.607961,0.488855,0.361126,0.317666,0.489124,0.629029,1.688731,0.966586,0.011662
3710111859,0.965913,0.504953,0.592858,0.493884,0.361126,0.318262,0.490315,0.601048,1.689327,0.963609,0.014044
3710111889,0.960884,0.515017,0.602926,0.493884,0.362912,0.317071,0.469478,0.639149,1.687541,0.964204,0.012853
3710111919,0.955855,0.515017,0.602926,0.50394,0.362317,0.31588,0.470668,0.629624,1.687541,0.963014,0.014044
3710111949,0.955855,0.499921,0.597892,0.498912,0.361721,0.318262,0.491505,0.553421,1.688136,0.967181,0.012853
3710111979,0.965913,0.504953,0.607961,0.513996,0.362317,0.318857,0.465906,0.624861,1.686945,0.9648,0.011067
